,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_dense_neurons,param_dropout,param_epochs,param_filters,param_layout,param_pooling,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
26,54.99320697784424,1.7575389350052928,0.9822091261545817,0.04422224973292342,64,0.5,10,16,5x5,,"{'dense_neurons': 64, 'dropout': 0.5, 'epochs': 10, 'filters': 16, 'layout': '5x5', 'pooling': None}",0.8077409951435152,0.8980561906891796,0.8312330101168031,0.8456767319831661,0.03825941681579878,72
27,57.73043076197306,1.1783594572791884,0.9139506816864014,0.03276366838429825,64,0.5,10,16,5x5,1,"{'dense_neurons': 64, 'dropout': 0.5, 'epochs': 10, 'filters': 16, 'layout': '5x5', 'pooling': 1}",0.8811598135766824,0.899236406554398,0.9369733033654738,0.9057898411655181,0.023252197595102716,52
28,98.52403958638509,0.8629213104813974,1.282667875289917,0.02285988675522541,64,0.5,10,16,2*3x3,,"{'dense_neurons': 64, 'dropout': 0.5, 'epochs': 10, 'filters': 16, 'layout': '2*3x3', 'pooling': None}",0.9598510805494959,0.9076390430882493,0.8274007661811512,0.8982969632729655,0.05447462580887045,57
29,97.48326706886292,4.492714132901963,1.238975207010905,0.013867761192913726,64,0.5,10,16,2*3x3,1,"{'dense_neurons': 64, 'dropout': 0.5, 'epochs': 10, 'filters': 16, 'layout': '2*3x3', 'pooling': 1}",0.8777534173585305,0.9368362780457552,0.9480187960463843,0.9208694971502234,0.03082757888278302,38
30,51.97269503275553,3.02792359103623,1.0272966225941975,0.012527818721686118,64,0.5,10,32,3x3,,"{'dense_neurons': 64, 'dropout': 0.5, 'epochs': 10, 'filters': 32, 'layout': '3x3', 'pooling': None}",0.9053312678112471,0.9190769417328927,0.9131701855081172,0.9125261316840857,0.005630097209713719,47
31,55.64834642410278,2.5258033401893747,0.9833823839823405,0.005216040297845826,64,0.5,10,32,3x3,1,"{'dense_neurons': 64, 'dropout': 0.5, 'epochs': 10, 'filters': 32, 'layout': '3x3', 'pooling': 1}",0.8987448414088026,0.8788494248361594,0.9012113323269131,0.8929351995239584,0.010010916733874728,59
32,75.92329700787862,1.7619564068248446,1.2051952679951985,0.05804332532312497,64,0.5,10,32,5x5,,"{'dense_neurons': 64, 'dropout': 0.5, 'epochs': 10, 'filters': 32, 'layout': '5x5', 'pooling': None}",0.9174415501609694,0.9322066416467744,0.7978930430593909,0.8825137449557116,0.060138725037563616,65
33,76.9312686920166,3.4123221004572417,1.1588202317555745,0.04634811513987707,64,0.5,10,32,5x5,1,"{'dense_neurons': 64, 'dropout': 0.5, 'epochs': 10, 'filters': 32, 'layout': '5x5', 'pooling': 1}",0.9337121894936822,0.87259249298208,0.9064861514900912,0.9042636113219511,0.02500145447791437,53
34,210.78384486834207,18.84399568491408,1.9595167636871338,0.04140555733116855,64,0.5,10,32,2*3x3,,"{'dense_neurons': 64, 'dropout': 0.5, 'epochs': 10, 'filters': 32, 'layout': '2*3x3', 'pooling': None}",0.9671113065345937,0.9616223803749747,0.9663501678805203,0.9650279515966962,0.0024280677533578612,1
35,236.9642929236094,0.6730340077058309,2.101235787073771,0.19445397943965986,64,0.5,10,32,2*3x3,1,"{'dense_neurons': 64, 'dropout': 0.5, 'epochs': 10, 'filters': 32, 'layout': '2*3x3', 'pooling': 1}",0.9593986189535958,0.9538609435969874,0.9577409217626248,0.9570001614377359,0.002320633029009416,8
36,32.333021561304726,0.25089645228133584,0.7773244380950928,0.020352472426079956,128,0.1,10,8,3x3,,"{'dense_neurons': 128, 'dropout': 0.1, 'epochs': 10, 'filters': 8, 'layout': '3x3', 'pooling': None}",0.7998990544919493,0.9195663765306517,0.9226553261990154,0.8807069190738721,0.05715370292017366,66
37,31.444199641545612,0.4791856026357982,0.7099812825520834,0.01757792235029763,128,0.1,10,8,3x3,1,"{'dense_neurons': 128, 'dropout': 0.1, 'epochs': 10, 'filters': 8, 'layout': '3x3', 'pooling': 1}",0.9229348354714997,0.9086574733171793,0.9146470514631388,0.9154131200839393,0.005853825721710344,42
